Date(UTC),Transaction Fee,Average Gas Used,Chaindata Size,Blocktime,Address Growth,Price (USD),Ether Supply,Hashrate,Average Gas Limit,Average Gas Price,Ether Supply Growth,Block Reward,Block Difficulty,Block Size,Transactions,Uncle Count
7/30/2015,0,0,2909592,4.46,9205,0.0,39316.09375,23.7569,0,0,72049306.59375,6912,0.121,644,8893,1299
7/31/2015,0,0,2909592,12.58,9361,0.0,36191.71875,48.1584,0,0,72085498.3125,6863,0.603,582,0,511
8/1/2015,0,0,2909592,16.34,9476,0.0,27705.9375,55.2709,0,0,72113204.25,5293,0.887,575,0,334
8/2/2015,0,0,2909592,16.12,9563,0.0,28223.4375,64.1779,0,0,72141427.6875,5358,1.02,581,0,394
8/3/2015,0,0,2909592,16.37,9639,0.0,27976.71875,69.8559,0,0,72169404.40625,5280,1.126,587,0,443
8/4/2015,0,0,2909592,16.1,9696,0.0,28478.4375,76.6115,0,0,72197882.84375,5368,1.217,587,0,458
8/5/2015,0,0,2909592,16.51,9749,0.0,27528.59375,81.9449,0,0,72225411.4375,5235,1.328,579,0,371
8/6/2015,0,0,2909592,16.89,9790,0.0,27075.46875,82.9366,0,0,72252486.90625,5116,1.381,584,0,411
8/7/2015,37318413511279304835,49353826,2909592,16.65,10314,3.0,27437.65625,89.6063,122980,604684154870,72279924.5625,5189,1.4709999999999999,633,2050,409
8/8/2015,68099970071856826797,376006093,2909592,16.44,10730,1.2,27943.4375,97.6083,1940277,322713574989,72307868.0,5256,1.5859999999999999,668,2881,458
8/9/2015,14098949703205590944,38863003,2909592,16.86,11004,1.2,27178.28125,102.5407,3141325,475467129048,72335046.28125,5123,1.709,618,1329,421
8/10/2015,31165144438378735884,74070061,2909592,16.44,11679,0.0,27817.34375,113.1109,3141511,421654904254,72362863.625,5255,1.838,631,2037,415
8/11/2015,11311448586019755030,163481740,2909592,16.37,13576,0.99,28027.8125,126.6631,3141521,77838819162,72390891.4375,5280,2.036,692,4963,438
8/12/2015,32586992404377741650,70102332,2909592,16.86,13913,1.29,27370.9375,132.7661,3141555,444902379011,72418262.375,5124,2.207,653,2036,474
8/13/2015,24929169109943118841,88234087,2909592,16.34,14459,1.88,28268.125,144.8995,3141552,268683475202,72446530.5,5286,2.3369999999999997,666,2842,504
8/14/2015,14354834112827458118,78746522,2909592,14.88,15024,1.79,31106.71875,183.5527,3141575,193455494453,72477637.21875,5809,2.6710000000000003,660,3174,555
8/15/2015,8836593028046850811,59565914,2909592,16.04,15407,1.79,28512.65625,213.9622,3141584,144368937208,72506149.875,5382,3.378,638,2284,441
8/17/2015,7642811839634956979,60515132,2909592,16.16,15693,1.3,28118.90625,245.4865,3141589,132149993345,72534268.78125,5347,3.908,635,2512,377
8/16/2015,6677237924905556046,58241191,2909592,16.84,15984,1.37,27094.53125,220.8548,3141581,120940093311,72561363.3125,5132,3.6319999999999997,641,2440,385
8/18/2015,11906071340176042601,66816413,2909592,17.46,16268,1.36,26162.8125,253.7123,3141585,146513014268,72587526.125,4948,4.378,648,2494,390
8/19/2015,15430950669480218002,91746712,2909592,16.64,16553,1.24,27282.03125,269.2527,3141611,194583349948,72614808.15625,5192,4.42,653,3246,361
8/20/2015,6855566942706630722,63112713,2909592,21.47,16773,1.52,21057.03125,252.3917,3141608,99011782801,72635865.1875,4024,4.468999999999999,650,2303,257
8/21/2015,7855041724705318491,106379973,2909592,16.98,17070,1.44,26690.9375,263.4014,3141620,79543407701,72662556.125,5088,4.415,668,3919,338
8/22/2015,42547171829582457556,90744195,229284566,16.39,17313,1.4,27550.46875,298.2545,3141669,552841333007,72690106.59375,5271,4.828,648,3579,323
8/23/2015,8049767672901801716,117802449,455659541,17.24,17662,1.35,26255.625,303.082,3141828,73439482806,72716362.21875,5013,5.138,681,4190,320
8/24/2015,8876285419798610754,97648912,455659541,16.67,17839,1.24,27333.28125,314.6624,3141762,92409814705,72743695.5,5184,5.178999999999999,673,4432,377
8/25/2015,8259755825110535782,114480057,455659541,16.95,18089,1.27,26736.09375,309.2154,3141658,76432335617,72770431.59375,5097,5.172999999999999,680,4487,335
8/26/2015,7447729278556984663,99511209,455659541,17.27,18298,1.18,26137.96875,327.8673,3141656,60481160549,72796569.5625,5003,5.587000000000001,669,4156,303
8/27/2015,8670963042887940562,147888097,455659541,18.35,18508,1.14,24532.8125,327.6196,3141738,59307091958,72821102.375,4708,5.925,708,5590,266
8/28/2015,9925148370505206658,111903559,455659541,18.57,18687,1.3,24225.15625,340.1254,3141816,92879907335,72845327.53125,4653,6.251,691,4758,257
8/29/2015,5507451526061552074,99107570,455659541,19.93,18815,1.18,22525.0,339.3919,3141640,56211090684,72867852.53125,4329,6.6579999999999995,682,4139,232
8/30/2015,5634173742432616856,102643603,455659541,20.77,19017,1.32,21453.59375,332.4474,3141760,55155494457,72889306.125,4155,6.781000000000001,689,4572,179
8/31/2015,7424533814378986634,129040364,455659541,20.87,19168,1.31,21293.4375,351.2291,3141670,58423521569,72910599.5625,4122,7.2139999999999995,731,5196,182
9/1/2015,7843769855894396934,140186844,455659541,21.86,19349,1.36,20342.96875,354.1181,3142022,56671549652,72930942.53125,3938,7.641,741,5153,171
9/2/2015,8153735331051015790,139367393,455659541,24.12,19500,1.14,18387.34375,349.6263,3141705,59243651401,72949329.875,3577,8.283999999999999,766,5195,135
9/3/2015,6970025674099678731,126323875,455659541,25.53,19646,1.23,17380.9375,331.5756,3141915,55051483461,72966710.8125,3383,8.355,755,4777,126
9/4/2015,9733856361469302860,167169621,455659541,19.3,19791,1.35,23081.875,340.3879,3141831,58779015464,72989792.6875,4443,6.47,762,5642,232
9/5/2015,9141228323603367680,159443421,455659541,17.48,19955,1.37,25629.0625,361.5994,3141859,54768144366,73015421.75,4921,6.235,753,5519,274
9/6/2015,8055487734515995632,142769611,455659541,17.19,20081,1.34,26168.28125,371.3126,3141785,55089818552,73041590.03125,4978,6.305,733,5521,345
9/7/2015,9256422395866533683,170954165,617301971,17.77,20308,1.28,25460.46875,360.9598,3141753,53594260637,73067050.5,4834,6.3389999999999995,753,5702,343
9/8/2015,10379926302044415805,159613715,778944402,17.46,20433,1.26,25892.5,352.7229,3141945,64932639811,73092943.0,4923,6.077000000000001,759,5622,348
9/9/2015,9840601069163061227,173606036,778944402,17.12,20609,1.21,26427.65625,368.0392,3141686,53779997784,73119370.65625,5035,6.202000000000001,765,5604,345
9/10/2015,7925807170796993218,141533806,778944402,17.18,20711,1.19,26444.21875,371.1206,3141856,54630657670,73145814.875,5003,6.29,730,5341,383
9/11/2015,8876728152679961379,160019709,778944402,16.71,20897,0.92,27239.84375,397.2576,3141709,55713802958,73173054.71875,5141,6.562,736,6460,411
9/12/2015,11354833193505237873,186314190,778944402,17.11,21043,1.15,26401.09375,405.6008,3141607,61830202468,73199455.8125,5026,6.832999999999999,761,5596,339
9/13/2015,9578725673919106360,177583552,778944402,17.25,21252,0.89,26171.40625,412.3321,3141606,52313524792,73225627.21875,4971,7.022,764,6057,353
9/14/2015,9901548419395161346,171636301,778944402,17.61,21409,0.96,25588.125,380.4038,3141838,53772389657,73251215.34375,4851,6.626,771,5572,360
9/15/2015,8426997145283307063,148568242,778944402,17.75,21581,0.95,25615.3125,366.6357,3141800,53191101494,73276830.65625,4842,6.419,755,5409,378
9/16/2015,15146617077844793236,146153300,778944402,17.32,21719,0.94,26318.125,362.0796,3141820,111518559318,73303148.78125,4956,6.178999999999999,739,5872,412
9/17/2015,8556523791455505710,147106346,778944402,17.91,21826,0.88,25435.625,342.0493,3141794,55637920883,73328584.40625,4808,6.04,753,5368,372
9/18/2015,11834821066198469252,212949263,778944402,17.57,21999,0.85,25901.71875,326.1315,3141637,55703151966,73354486.125,4889,5.653,785,5802,403
9/19/2015,7982204372925467553,151038683,778944402,16.9,22106,0.89,27179.6875,332.9998,3141615,51639660974,73381665.8125,5078,5.547999999999999,735,5205,490
9/20/2015,10969645471755072320,206446103,778944402,16.04,22230,0.89,27982.65625,390.7766,3142039,52910345407,73409648.46875,5305,6.202000000000001,766,6402,389
9/21/2015,10180741940942933773,190902398,778944402,16.87,22363,0.94,26651.875,393.8171,3141982,51171380285,73436300.34375,5075,6.541,779,6305,340
9/22/2015,11404145175916603648,211491983,778944402,17.0,22496,0.81,26370.3125,395.4227,3141713,51465441496,73462670.65625,5051,6.624,807,6804,298
9/23/2015,10700267104792060772,198471252,1432574337,16.58,22648,0.91,27080.3125,422.5629,3141858,51732832046,73489750.96875,5165,6.895,784,7404,334
9/24/2015,10319506266501325064,183782502,1233418111,17.1,22783,0.8,26385.78125,417.591,3141870,54262646753,73516136.75,5021,7.029,782,6224,341
9/25/2015,9836594916126598067,178617418,1715991647,16.73,22902,0.68,27003.4375,421.4033,3141685,52300197415,73543140.1875,5126,6.977,767,5851,366
9/26/2015,9289146478621032364,160320021,1226008278,17.32,22964,0.77,25910.3125,423.4245,3141649,55315658061,73569050.5,4930,7.227,765,5907,338
9/27/2015,8423870450444848099,165754018,1226079951,17.92,23045,0.7,25011.09375,412.8378,3141739,51025979902,73594061.59375,4773,7.252999999999999,725,5760,307
9/28/2015,9272346609307110334,171799357,1221731096,18.02,23160,0.6,24714.21875,379.0354,3141657,52683661382,73618775.8125,4738,6.747000000000001,755,6123,275
9/29/2015,8877328420749419272,155322802,1221731096,18.51,23283,0.68,24368.4375,330.5963,3141780,55437141860,73643144.25,4640,6.057,762,5738,314
9/30/2015,8385327115721004019,161315703,1417274959,18.04,23385,0.71,25093.75,315.1845,3141889,51461473059,73668238.0,4757,5.625,742,5870,356
10/1/2015,8767949463445914933,167413168,1412085614,16.45,23482,0.65,27422.03125,347.9262,3141822,51474669294,73695660.03125,5210,5.653,741,6421,373
10/2/2015,9765296662850670640,175336965,1412086066,16.62,23563,0.66,26913.125,364.9391,3141782,52567714347,73722573.15625,5143,5.982,773,6063,324
10/3/2015,9791648364458627976,176738025,1412103486,16.84,23689,0.68,26453.75,378.3587,3141755,52502578427,73749026.90625,5077,6.291,769,6112,292
10/4/2015,9431925785897953000,175625589,1412103486,17.47,23777,0.61,25480.15625,360.3209,3141756,50733256095,73774507.0625,4886,6.206,776,6624,281
10/5/2015,11486773507230090791,217225401,1412103486,17.05,23909,0.61,26136.875,373.8427,3141678,50742818443,73800643.9375,5009,6.285,771,6279,292
10/6/2015,9995299953552863558,185466056,1412103486,17.67,24005,0.65,25036.5625,361.6866,3141827,51375494165,73825680.5,4806,6.276,781,6458,266
10/7/2015,12182989920710770554,227483136,1412103486,17.09,24102,0.6,26133.59375,354.5899,3141680,51181314265,73851814.09375,5004,5.984,808,7121,295
10/8/2015,11972933368342351096,206603046,1412105678,16.6,24168,0.62,26782.1875,364.4138,3141709,56971870131,73878596.28125,5152,5.978,789,6926,270
10/9/2015,11309218384317883884,180944156,1412105678,17.45,24243,0.64,25447.65625,355.5959,3141695,61962572208,73904043.9375,4905,6.122999999999999,779,6763,245
10/10/2015,11382811617053815692,174240457,1412105678,17.44,24303,0.64,25499.6875,351.084,3141792,64893302980,73929543.625,4896,6.032,778,6529,270
10/11/2015,8998794599150719656,154497993,1412104078,16.91,24359,0.6,26510.78125,368.0058,3141731,56318375319,73956054.40625,5073,6.138999999999999,748,6023,301
10/12/2015,10703807320817251298,200001725,1412104078,16.48,24473,0.63,26800.0,378.7687,3141695,51359902694,73982854.40625,5148,6.145,787,6593,284
10/13/2015,12323248799642253340,223630692,1412104078,16.76,24675,0.6,26668.28125,384.9138,3141683,53219625156,74009522.6875,5108,6.357,818,6818,301
10/14/2015,11831998521079002721,193279995,1412104078,17.3,24906,0.5,25875.625,379.3914,3141697,57976429615,74035398.3125,4934,6.482,791,6830,320
10/15/2015,18870343861669733508,347607211,1870751711,17.39,25142,0.56,25610.46875,361.6693,3141699,54823147993,74061008.78125,4926,6.209,824,6499,263
10/16/2015,21179446545648124480,400824348,1870751711,17.56,25248,0.53,25441.40625,336.9025,3141670,53404946237,74086450.1875,4883,5.815,827,6795,273
10/17/2015,12291462445798012724,230368185,1864301877,16.86,25356,0.52,26450.625,360.0608,3141653,53619552703,74112900.8125,5056,6.004,788,6567,312
10/18/2015,13113012602069783055,249377360,1866656920,17.28,25489,0.51,25848.28125,349.8902,3141624,52006592112,74138749.09375,4945,5.974,812,6481,297
10/19/2015,11699219139603278508,216816740,1866928422,17.29,25729,0.5,25966.71875,347.3344,3141665,52456819761,74164715.8125,4975,5.922000000000001,802,6604,291
10/20/2015,11527019798769716636,191557542,1860750205,17.2,25828,0.44,26192.5,343.9115,3141727,53767556518,74190908.3125,4990,5.835,770,5897,332
10/22/2015,13200504837911974188,237772273,1861176512,17.78,25982,0.61,25330.78125,326.6268,3141732,57253941421,74216239.09375,4835,5.734,782,5979,305
10/21/2015,10155857734674392412,180468852,1861176512,17.22,26244,0.42,26046.40625,346.8015,3141707,53588794315,74242285.5,4990,5.876,774,6182,289
10/23/2015,13747941391847577549,260401303,1861176512,16.26,26449,0.56,27558.59375,365.8809,3141638,51207267003,74269844.09375,5263,5.879,818,6888,331
10/24/2015,10696638217152165404,211420205,1861176763,16.52,26892,0.56,27115.0,387.2388,3141626,50749518370,74296959.09375,5171,6.287999999999999,771,6361,336
10/25/2015,9079512126157535658,170100960,1861176763,16.74,27220,0.62,26814.21875,399.05,3141631,51635339670,74323773.3125,5096,6.5889999999999995,751,5830,351
10/26/2015,10773267121614423564,203310004,1861176763,17.52,27534,0.71,25915.3125,379.5194,3141613,54585998170,74349688.625,4908,6.541,765,5938,366
10/27/2015,18902897578375482359,365376906,1861176763,16.5,27744,0.83,27526.25,402.6895,3141603,53525777571,74377214.875,5220,6.542000000000001,815,6784,376
10/28/2015,10898696630107062428,202357247,1861185942,17.33,27918,0.99,26348.4375,399.8592,3141629,54787998286,74403563.3125,4967,6.846,808,7346,398
10/29/2015,12550751739957046206,241667844,1861185942,16.64,28188,1.12,27507.03125,428.9193,3141634,52364630378,74431070.34375,5158,7.04,814,7836,453
10/30/2015,13466321660416294744,250649964,2320039437,16.3,28770,1.14,27723.90625,461.8848,3141598,54017718700,74458794.25,5232,7.428999999999999,781,7941,409
10/31/2015,15482425600544887284,296674561,2839731862,16.65,29166,0.87,27747.8125,474.3059,3141633,53753181787,74486542.0625,5129,7.792999999999999,812,7557,554
11/1/2015,16170261068417536249,316473677,2309879152,16.54,29676,0.99,28180.15625,475.3902,3141603,50751088484,74514722.21875,5158,7.781000000000001,783,6915,625
11/2/2015,10396013972700378420,193339829,2316503417,17.04,29973,0.99,27134.21875,458.2611,3141654,53162663704,74541856.4375,5024,7.69,779,6558,531
11/3/2015,12240350989948539726,236076946,2308137654,16.83,30326,1.06,27605.78125,441.5678,3141601,51578536572,74569462.21875,5085,7.332999999999999,844,7399,573
11/4/2015,9392856950587456979,180987375,2308137654,16.79,30608,0.8,27716.40625,465.7518,3141728,52243136362,74597178.625,5125,7.742999999999999,762,7037,549
11/5/2015,10593890524409684909,199792729,2308147230,16.85,30815,0.88,27291.40625,455.3749,3141619,52990311400,74624470.03125,5103,7.582000000000001,813,7498,473
11/6/2015,15936270156556764007,309939683,2308147230,16.56,30968,0.99,27422.1875,464.8882,3141598,52184810513,74651892.21875,5142,7.5920000000000005,812,7882,450
11/7/2015,32079919793349356329,572275369,2308147230,17.27,31514,0.93,26715.3125,443.1504,3141648,51944373853,74678607.53125,4922,7.55,1005,10996,550
11/8/2015,29526878882442981964,563914716,2308147230,17.02,32153,1.0,27289.0625,459.0328,3141634,52414324288,74705896.59375,5021,7.709,1015,12413,570
11/9/2015,11263102919443230382,211894015,2308147230,17.0,32455,1.0,27059.53125,461.3202,3141601,51918274052,74732956.125,5024,7.754,786,7689,509
11/10/2015,15351192628299204876,287969451,2308156587,16.92,32634,0.9,27444.0625,463.7579,3141605,52237284910,74760400.1875,5053,7.76,834,8151,574
11/11/2015,23076791328155836314,414061456,2765504470,17.08,32804,0.75,27826.5625,454.769,3141604,52560853806,74788226.75,5028,7.672999999999999,1044,10217,702
11/12/2015,25889101201769871285,450460992,3047932787,16.84,32918,0.88,28024.53125,465.8401,3141977,59050838844,74816251.28125,5079,7.746,874,9534,693
11/13/2015,14583302464865801953,280236525,2762344565,16.63,33055,0.9,28185.15625,479.0797,3141601,51534479321,74844436.4375,5119,7.87,808,7891,681
11/14/2015,18534033511704232124,360305868,2760561726,16.64,33157,0.88,28357.65625,481.9432,3141660,51216461485,74872794.09375,5127,7.912999999999999,938,7211,713
11/15/2015,11483974092635215057,224846805,2759119661,16.52,33264,0.92,28120.15625,505.889,3141650,51537798825,74900914.25,5195,8.26,797,7170,561
11/16/2015,10269635973055744198,182259335,2758667757,16.97,33376,0.93,27395.15625,499.1223,3141691,56768038418,74928309.40625,5039,8.327,782,7442,577
11/17/2015,9596829650575912999,171866071,2766999266,16.54,33512,1.0,27793.59375,500.689,3141628,56303859554,74956103.0,5163,8.152999999999999,762,7145,515
11/18/2015,10321475397415639389,195036006,2756416332,16.81,33629,1.0,27252.03125,515.9244,3141600,53515892028,74983355.03125,5075,8.55,774,7373,489
11/19/2015,15863939513515044891,291565861,2756416332,17.04,33765,0.94,26563.4375,527.3325,3141601,54119551224,75009918.46875,4977,8.807,882,8876,446
11/20/2015,11986899241936797512,215430072,2756426737,18.1,33883,0.92,25130.46875,444.6029,3141629,54384895828,75035048.9375,4721,7.975,814,6348,403
11/21/2015,11244910062602561332,200136785,2756426737,16.97,33999,0.96,26782.1875,452.9449,3141598,54039631830,75061831.125,5035,7.601,832,6822,422
11/22/2015,11241715326286604797,200785655,2756426737,16.9,34447,0.97,26988.59375,453.2137,3141599,53793371733,75088819.71875,5049,7.5329999999999995,816,7083,459
11/23/2015,13316084717852136228,233727612,2756426737,16.65,34594,0.92,27272.34375,460.4471,3141623,55629754775,75116092.0625,5089,7.566,863,8260,483
11/24/2015,12966491027158747161,213080657,3209724729,17.21,34812,0.91,26848.125,451.9348,3141597,58042755370,75142940.1875,5001,7.665,828,7152,484
11/25/2015,12459630991672277588,236509015,3658999700,17.37,34913,0.87,26471.875,437.6937,3141605,54235748106,75169412.0625,4940,7.517,807,7098,464
11/26/2015,9307010479992449281,172083879,3199364927,17.36,35071,0.86,26538.4375,440.4046,3141604,53986356287,75195950.5,4940,7.497999999999999,784,7278,486
11/27/2015,9399192619419860582,173300084,3212400229,16.5,35136,0.88,27886.875,458.006,3141597,53456555142,75223837.375,5174,7.47,790,6639,528
11/28/2015,14567130571469754409,277436869,3210643641,16.96,35204,0.91,27207.96875,460.0296,3141615,54312682973,75251045.34375,5008,7.721,774,6817,571
11/29/2015,9090792117113711272,171604728,3214471949,16.84,35288,0.87,27347.8125,467.2217,3141597,53321187419,75278393.15625,5050,7.721,776,6853,550
11/30/2015,20815751537737421266,378296036,3197804055,16.75,35402,0.88,27356.25,470.9538,3141791,55199244474,75305749.40625,5080,7.781000000000001,864,8986,516
12/1/2015,13074388944575777609,231616100,3197810744,16.92,35508,0.87,27542.8125,470.8828,3141605,54837947431,75333292.21875,5078,7.872999999999999,847,6794,566
12/3/2015,10666077605006573721,198524826,3197817934,16.46,35610,0.83,28063.28125,465.4228,3141598,53564860105,75361355.5,5205,7.587999999999999,778,6971,537
12/2/2015,11438122532174238399,209753737,3197817934,17.86,35709,0.82,26007.03125,446.5842,3141635,53588845124,75387362.53125,4824,7.818,819,6502,501
12/4/2015,12372342317467218045,224707034,3197818081,17.09,35879,0.84,26679.375,464.769,3141596,53920215595,75414041.90625,5008,7.832999999999999,804,6898,432
12/5/2015,13084824514839102759,231821279,3197818081,17.07,36022,0.87,26581.875,484.0832,3141598,54430269329,75440623.78125,5006,8.164,835,6784,412
12/6/2015,17147404223188337107,321509549,3197818081,17.42,36291,0.83,26255.78125,456.1653,3141608,53904812363,75466879.5625,4913,7.852,877,9103,453
12/7/2015,9642772252255179440,176718066,3655396099,17.18,36437,0.79,26718.90625,451.5806,3141601,53988885934,75493598.46875,4971,7.648,775,7141,493
12/8/2015,9146200894289794928,170716327,3686560657,17.39,36557,0.81,26312.5,440.4392,3141598,53743612456,75519910.96875,4911,7.547999999999999,771,6697,464
12/9/2015,10136989432654592764,179709088,3644210889,16.46,36673,0.81,28324.0625,451.5592,3141606,54733915734,75548235.03125,5208,7.35,779,7001,602
12/10/2015,11340935043430610418,205190667,3646608957,16.71,36820,0.84,27477.34375,472.5491,3141594,54938250098,75575712.375,5144,7.773,820,7444,467
12/11/2015,16852443787757887529,270674425,3652623266,16.93,36951,0.9,27022.8125,482.2872,3141605,58195798149,75602735.1875,5062,8.06,884,8105,454
12/12/2015,23123143175929711610,353864548,3648688336,16.82,37373,0.96,27206.5625,485.3189,3141646,59486449382,75629941.75,5076,8.045,916,8205,486
12/13/2015,18732109712665255814,325726017,3655030756,16.29,37569,0.92,27907.34375,527.4325,3141609,56701649126,75657849.09375,5280,8.472000000000001,845,7426,399
12/14/2015,74652439561455021898,1415319249,3646787125,17.12,37729,0.99,26708.59375,507.6232,3141665,53372600387,75684557.6875,4999,8.576,1752,15550,455
12/15/2015,114407858336816933404,1945458070,3646792471,16.91,37850,1.0,27014.53125,525.7241,3185202,62650330558,75711572.21875,5070,8.769,1834,21098,445
12/16/2015,44216781874774645730,838759501,4117680187,17.13,37990,0.8,26457.34375,507.043,3141637,54026271431,75738029.5625,4982,8.562000000000001,1216,10304,407
12/17/2015,32401075213208356891,606010119,4318729321,16.86,38358,0.94,26883.125,525.5147,3141623,55081281267,75764912.6875,5060,8.734,1053,9612,420
12/18/2015,32181421454696323527,601895736,4128373538,17.06,38634,0.9,26671.5625,521.94,3141645,55034649240,75791584.25,5020,8.78,1057,9032,414
12/19/2015,28516230925703049905,539740128,4116097526,16.89,38756,0.89,26694.53125,521.0237,3141624,53891713881,75818278.78125,5038,8.719,1009,9314,401
12/20/2015,34427170021645833151,655002877,4109813736,17.07,38902,1.07,26436.09375,508.7178,3141680,53342677327,75844714.875,4947,8.54,1103,9879,447
12/21/2015,39119193998361059476,740632642,4122582181,17.14,39082,0.91,26457.8125,503.4873,3141615,53466176225,75871172.6875,4976,8.513,1172,12063,418
12/22/2015,59162525716954596713,1120896788,4109888420,16.63,39208,0.88,27374.375,532.5519,3142834,53627121090,75898547.0625,5129,8.74,2045,21027,456
12/23/2015,81425990746295054821,1474132298,4621191530,16.73,39317,0.87,27399.375,515.6242,3172096,55663754533,75925946.4375,5112,8.532,1544,22740,488
12/24/2015,45754637863071995296,872428171,4581219328,17.04,39422,0.87,26686.5625,510.9724,3141625,52792315740,75952633.0,5018,8.568999999999999,1292,13494,422
12/25/2015,26594059296531217594,502552472,4584772682,16.82,39537,0.88,26803.59375,513.0784,3141620,53550792729,75979436.59375,5080,8.546,1042,9521,371
12/26/2015,31296185188395460133,587287522,4582952403,17.08,39678,0.85,26560.15625,503.1197,3141622,53675955367,76005996.75,5004,8.456,1074,10726,405
12/27/2015,86634345029167915594,1308470039,4581209526,16.96,39822,0.92,26853.75,513.1455,3236740,66846252680,76032850.5,5018,8.589,1575,21867,468
12/28/2015,36400490688487782520,687001176,5110590922,16.65,40010,0.87,27057.96875,519.2876,3141597,53108130511,76059908.46875,5081,8.532,1239,12368,439
12/29/2015,33189211049882554675,621538951,5344973513,17.18,40182,0.86,26661.09375,507.0365,3141598,53729001893,76086569.5625,4981,8.605,1200,11358,463
12/30/2015,76132284001654180432,1353161589,5043645451,17.03,40333,0.89,26736.25,505.9181,3160925,56716784472,76113305.8125,5028,8.478,1564,21767,420
12/31/2015,25067324647301430536,452065747,5033226133,16.97,40566,0.95,26912.03125,511.0014,3141595,57661175081,76140217.84375,5040,8.543,1057,10301,449
1/1/2016,15650894936718752380,292262422,5040684545,17.43,40701,0.92,26066.5625,498.5749,3141603,54747565393,76166284.40625,4885,8.547,885,8233,434
1/2/2016,19359790811857714750,368139389,5043302641,16.74,40850,0.95,27383.90625,492.1201,3141599,53323453178,76193668.3125,5095,8.147,954,9164,505
1/3/2016,19448316682466488056,369359246,5028639113,16.51,41000,0.96,27675.78125,509.4547,3141597,53342341402,76221344.09375,5134,8.312000000000001,955,9258,529
1/4/2016,21310431896313736148,402593450,5028639113,16.61,41198,0.95,27420.625,508.1827,3141599,54038066808,76248764.71875,5096,8.334,981,9474,516
1/5/2016,60356444504277487333,1081639803,5488363640,16.47,41381,0.94,27839.21875,513.2618,3164299,57078526509,76276603.9375,5126,8.306000000000001,1396,16430,583
1/6/2016,66533918450161227489,1248021662,5478977907,16.63,41647,0.95,27625.46875,513.8092,3153939,53724486418,76304229.40625,5090,8.423,1553,17074,575
1/7/2016,65506547602439590264,1230019603,5481441197,16.99,41869,0.94,27022.1875,490.9855,3146103,53273537581,76331251.59375,4981,8.21,1550,22075,558
1/8/2016,26049507544506407175,484149867,5492239154,16.28,42078,0.99,27996.71875,516.4913,3141612,53800517545,76359248.3125,5176,8.302,1080,10919,555
1/9/2016,39300517520859971054,727791392,5479758692,16.59,42411,0.99,27595.78125,514.4362,3141674,53277018400,76386844.09375,5099,8.433,1209,11793,553
1/10/2016,26326052773322897092,491410995,5479780409,16.59,42678,1.0,27287.96875,510.7642,3141631,53104731714,76414132.0625,5093,8.337,1044,10320,483
1/11/2016,25513565112846124771,482297856,5939591025,16.51,43005,1.08,27005.15625,541.9062,3141626,53940328769,76441137.21875,5107,8.828,1058,10893,389
1/12/2016,25630722267460299100,471922007,5943919947,17.23,43351,1.22,25900.78125,522.5879,3141755,54526276152,76467038.0,4930,8.89,1094,10862,329
1/13/2016,60312609443641457512,1023451156,5930796070,16.93,43579,1.14,26535.3125,508.8842,3174885,58256098368,76493573.3125,5002,8.484,1423,17665,402
1/14/2016,26776176405036451541,489948500,5953735546,16.66,43804,1.16,26919.21875,532.0852,3141660,55250356301,76520492.53125,5090,8.735,1062,10653,387
1/15/2016,23160124217773726978,409950494,5931108139,16.61,44209,1.2,26797.34375,550.7681,3141784,57562550443,76547289.875,5084,8.996,1006,9875,363
1/16/2016,22650257057284401829,418575124,5931179817,16.79,44494,1.22,26523.125,557.6853,3141697,55150540726,76573813.0,5046,9.202,967,10664,344
1/17/2016,17039702197228480516,323467063,5931273379,16.76,44771,1.31,26599.84375,548.1829,3141705,53477721574,76600412.84375,5036,9.068,887,9747,379
1/18/2016,30918809979884179006,591740638,5950469382,16.71,45167,1.47,26620.15625,575.3153,3141706,53945900879,76627033.0,5072,9.454,1057,12916,333
1/19/2016,35576958227966313784,678347830,6395200635,16.93,45486,1.22,26092.8125,572.2182,3142004,53767376718,76653125.8125,4972,9.539,1107,13420,326
1/20/2016,19013491869610907123,348032526,6387471062,16.72,45937,1.54,26542.5,572.1047,3141623,55721616549,76679668.3125,5038,9.414,959,10610,360
1/21/2016,20295975834499795383,342268224,6388610118,16.97,46362,1.54,25919.21875,573.709,3141658,60639283859,76705587.53125,4963,9.597999999999999,944,10734,295
1/22/2016,31181325074578597403,570242575,6390079819,16.81,46783,1.52,26255.0,597.3168,3146193,56195249052,76731842.53125,5007,9.897,1027,13848,324
1/23/2016,17432803410571133806,322444465,6390319168,17.12,47374,2.03,25769.6875,596.8191,3141776,55504259187,76757612.21875,4928,10.059,906,11025,302
1/24/2016,23730882576743100681,423769859,6386125413,16.39,48105,2.1,27242.96875,628.651,3141605,58951408559,76784855.1875,5168,10.133,993,12798,379
1/25/2016,40191242860806737766,726749777,6386187386,17.31,48925,2.5,25697.03125,605.5737,3141736,56752420983,76810552.21875,4881,10.33,1335,17121,345
1/26/2016,37898057547576072726,673354229,6386297984,16.37,49844,2.3,26989.21875,658.7338,3141650,58955359850,76837541.4375,5152,10.610999999999999,1228,16511,327
1/27/2016,56860146719716907969,988064305,6844039933,16.96,50637,2.42,26100.78125,647.7358,3141823,58687046251,76863642.21875,4983,10.82,1566,18747,317
